num_iteration,func_name,start_unix_timestamp,end_unix_timestamp,elapsed_ms
98,mandelbrot_seq,1748012702.721635,1748012702.817271,95.636
99,mandelbrot_seq,1748012703.018791,1748012703.108487,89.696
100,mandelbrot_seq,1748012703.315655,1748012703.413137,97.481
101,mandelbrot_seq,1748012703.606665,1748012703.701046,94.381
102,mandelbrot_seq,1748012703.922650,1748012704.017633,94.984
103,mandelbrot_seq,1748012704.213621,1748012704.307745,94.124
104,mandelbrot_seq,1748012704.514638,1748012704.604236,89.598
105,mandelbrot_seq,1748012704.806645,1748012704.899076,92.432
106,mandelbrot_seq,1748012705.099637,1748012705.202389,102.753
107,mandelbrot_seq,1748012705.407649,1748012705.501371,93.722
108,mandelbrot_seq,1748012705.699632,1748012705.788352,88.720
109,mandelbrot_seq,1748012706.007665,1748012706.097464,89.799
110,mandelbrot_seq,1748012706.292641,1748012706.388559,95.919
111,mandelbrot_seq,1748012706.580651,1748012706.674173,93.522
112,mandelbrot_seq,1748012706.879655,1748012706.974218,94.563
113,mandelbrot_seq,1748012707.181658,1748012707.281895,100.237
114,mandelbrot_seq,1748012707.498655,1748012707.596833,98.178
115,mandelbrot_seq,1748012707.805652,1748012707.898999,93.347
116,mandelbrot_seq,1748012708.112622,1748012708.202339,89.717
117,mandelbrot_seq,1748012708.404649,1748012708.497095,92.446
118,mandelbrot_seq,1748012708.699654,1748012708.790976,91.322
119,mandelbrot_seq,1748012708.990653,1748012709.089307,98.654
120,mandelbrot_seq,1748012709.301622,1748012709.401210,99.588
121,mandelbrot_seq,1748012709.620614,1748012709.714489,93.875
122,mandelbrot_seq,1748012709.918661,1748012710.013285,94.624
123,mandelbrot_seq,1748012710.202692,1748012710.293724,91.032
124,mandelbrot_seq,1748012710.529665,1748012710.624378,94.713
125,mandelbrot_seq,1748012710.814633,1748012710.911284,96.651
126,mandelbrot_seq,1748012711.098645,1748012711.191604,92.959
127,mandelbrot_seq,1748012711.391685,1748012711.485310,93.625
128,mandelbrot_seq,1748012711.697680,1748012711.790720,93.040
129,mandelbrot_seq,1748012711.988666,1748012712.079085,90.419
130,mandelbrot_seq,1748012712.279650,1748012712.374059,94.409
131,mandelbrot_seq,1748012712.607660,1748012712.708928,101.268
132,mandelbrot_seq,1748012712.916649,1748012713.010450,93.801
133,mandelbrot_seq,1748012713.213670,1748012713.303263,89.593
134,mandelbrot_seq,1748012713.507674,1748012713.601379,93.706
135,mandelbrot_seq,1748012713.843668,1748012713.934065,90.397
136,mandelbrot_seq,1748012714.127606,1748012714.220188,92.583
137,mandelbrot_seq,1748012714.422625,1748012714.517986,95.361
138,mandelbrot_seq,1748012714.718635,1748012714.814739,96.105
139,mandelbrot_seq,1748012715.021649,1748012715.119664,98.015
140,mandelbrot_seq,1748012715.327649,1748012715.416163,88.514
141,mandelbrot_seq,1748012715.619603,1748012715.714140,94.537
142,mandelbrot_seq,1748012715.911645,1748012716.009242,97.597
143,mandelbrot_seq,1748012716.209652,1748012716.306175,96.523
144,mandelbrot_seq,1748012716.505688,1748012716.603437,97.749
145,mandelbrot_seq,1748012716.799650,1748012716.891950,92.300
146,mandelbrot_seq,1748012717.097644,1748012717.194039,96.395
147,mandelbrot_seq,1748012717.393689,1748012717.495819,102.131
148,mandelbrot_seq,1748012717.701647,1748012717.795649,94.002
149,mandelbrot_seq,1748012718.007652,1748012718.105433,97.780
150,mandelbrot_seq,1748012718.318645,1748012718.411934,93.289
151,mandelbrot_seq,1748012718.622625,1748012718.714070,91.445
152,mandelbrot_seq,1748012718.921651,1748012719.016028,94.377
153,mandelbrot_seq,1748012719.233629,1748012719.332436,98.807
154,mandelbrot_seq,1748012719.529664,1748012719.629473,99.809
155,mandelbrot_seq,1748012719.850627,1748012719.948127,97.500
156,mandelbrot_seq,1748012720.160656,1748012720.250091,89.435
157,mandelbrot_seq,1748012720.473667,1748012720.564483,90.816
158,mandelbrot_seq,1748012720.790639,1748012720.883337,92.698
159,mandelbrot_seq,1748012721.105658,1748012721.203565,97.907
160,mandelbrot_seq,1748012721.396647,1748012721.486977,90.330
161,mandelbrot_seq,1748012721.681665,1748012721.771472,89.807
162,mandelbrot_seq,1748012721.972654,1748012722.069168,96.514
163,mandelbrot_seq,1748012722.266646,1748012722.366378,99.732
164,mandelbrot_seq,1748012722.560646,1748012722.654333,93.687
165,mandelbrot_seq,1748012722.853679,1748012722.950848,97.169
166,mandelbrot_seq,1748012723.145618,1748012723.238966,93.348
167,mandelbrot_seq,1748012723.439616,1748012723.528565,88.948
168,mandelbrot_seq,1748012723.725636,1748012723.831208,105.572
169,mandelbrot_seq,1748012724.037632,1748012724.136623,98.991
170,mandelbrot_seq,1748012724.336692,1748012724.433926,97.234
171,mandelbrot_seq,1748012724.644651,1748012724.738268,93.617
172,mandelbrot_seq,1748012724.937658,1748012725.040558,102.900
173,mandelbrot_seq,1748012725.241641,1748012725.331988,90.348
174,mandelbrot_seq,1748012725.532667,1748012725.627120,94.453
175,mandelbrot_seq,1748012725.830661,1748012725.924100,93.439
176,mandelbrot_seq,1748012726.123647,1748012726.225972,102.326
177,mandelbrot_seq,1748012726.421641,1748012726.515177,93.536
178,mandelbrot_seq,1748012726.725687,1748012726.827300,101.614
179,mandelbrot_seq,1748012727.036714,1748012727.133569,96.855
180,mandelbrot_seq,1748012727.339672,1748012727.431006,91.333
181,mandelbrot_seq,1748012727.632604,1748012727.724751,92.147
182,mandelbrot_seq,1748012727.915658,1748012728.005290,89.632
183,mandelbrot_seq,1748012728.198618,1748012728.299958,101.340
184,mandelbrot_seq,1748012728.501554,1748012728.595356,93.802
185,mandelbrot_seq,1748012728.799644,1748012728.888780,89.136
186,mandelbrot_seq,1748012729.083652,1748012729.177202,93.549
187,mandelbrot_seq,1748012729.380636,1748012729.471351,90.715
188,mandelbrot_seq,1748012729.673763,1748012729.762969,89.206
189,mandelbrot_seq,1748012729.957622,1748012730.053623,96.002
190,mandelbrot_seq,1748012730.262668,1748012730.352622,89.954
191,mandelbrot_seq,1748012730.554643,1748012730.648995,94.352
192,mandelbrot_seq,1748012730.866648,1748012730.955872,89.224
193,mandelbrot_seq,1748012731.166632,1748012731.260242,93.610
194,mandelbrot_seq,1748012731.473635,1748012731.567407,93.772
195,mandelbrot_seq,1748012731.766661,1748012731.855096,88.435
196,mandelbrot_seq,1748012732.061608,1748012732.155391,93.784
197,mandelbrot_seq,1748012732.354652,1748012732.451935,97.282
198,mandelbrot_seq,1748012732.658675,1748012732.748559,89.884
199,mandelbrot_seq,1748012732.942649,1748012733.032300,89.651
200,mandelbrot_seq,1748012733.245654,1748012733.339387,93.734
201,mandelbrot_seq,1748012733.548663,1748012733.638294,89.630
202,mandelbrot_seq,1748012733.860652,1748012733.957016,96.365
203,mandelbrot_seq,1748012734.160647,1748012734.259359,98.711
204,mandelbrot_seq,1748012734.464622,1748012734.563300,98.678
205,mandelbrot_seq,1748012734.760652,1748012734.847893,87.240
206,mandelbrot_seq,1748012735.055640,1748012735.153025,97.384
207,mandelbrot_seq,1748012735.368639,1748012735.459885,91.246
208,mandelbrot_seq,1748012735.656657,1748012735.753785,97.129
209,mandelbrot_seq,1748012735.948654,1748012736.042555,93.901
210,mandelbrot_seq,1748012736.251644,1748012736.348857,97.213
211,mandelbrot_seq,1748012736.550655,1748012736.640310,89.655
212,mandelbrot_seq,1748012736.840674,1748012736.930312,89.638
213,mandelbrot_seq,1748012737.129682,1748012737.219071,89.389
214,mandelbrot_seq,1748012737.415685,1748012737.506362,90.677
215,mandelbrot_seq,1748012737.698631,1748012737.792759,94.128
216,mandelbrot_seq,1748012737.997633,1748012738.099397,101.764
217,mandelbrot_seq,1748012738.318658,1748012738.416244,97.585
218,mandelbrot_seq,1748012738.619636,1748012738.714672,95.036
219,mandelbrot_seq,1748012738.950665,1748012739.040829,90.164
220,mandelbrot_seq,1748012739.236650,1748012739.334657,98.008
221,mandelbrot_seq,1748012739.534690,1748012739.628415,93.725
222,mandelbrot_seq,1748012739.851658,1748012739.940044,88.386
223,mandelbrot_seq,1748012740.155660,1748012740.245133,89.473
224,mandelbrot_seq,1748012740.462667,1748012740.553195,90.529
225,mandelbrot_seq,1748012740.765661,1748012740.862787,97.126
226,mandelbrot_seq,1748012741.067659,1748012741.160620,92.962
227,mandelbrot_seq,1748012741.382635,1748012741.476203,93.568
228,mandelbrot_seq,1748012741.683631,1748012741.778369,94.738
229,mandelbrot_seq,1748012741.973644,1748012742.081062,107.418
230,mandelbrot_seq,1748012742.280666,1748012742.373336,92.670
231,mandelbrot_seq,1748012742.577654,1748012742.676509,98.855
232,mandelbrot_seq,1748012742.888692,1748012742.979269,90.577
233,mandelbrot_seq,1748012743.169654,1748012743.267667,98.013
234,mandelbrot_seq,1748012743.465637,1748012743.559548,93.911
235,mandelbrot_seq,1748012743.766649,1748012743.859685,93.037
236,mandelbrot_seq,1748012744.061655,1748012744.154846,93.191
237,mandelbrot_seq,1748012744.366922,1748012744.460146,93.224
238,mandelbrot_seq,1748012744.660659,1748012744.755529,94.870
239,mandelbrot_seq,1748012744.973700,1748012745.073146,99.446
240,mandelbrot_seq,1748012745.268684,1748012745.357087,88.403
241,mandelbrot_seq,1748012745.579668,1748012745.670261,90.593
242,mandelbrot_seq,1748012745.875668,1748012745.969983,94.315
243,mandelbrot_seq,1748012746.187664,1748012746.278114,90.450
244,mandelbrot_seq,1748012746.485647,1748012746.581912,96.264
245,mandelbrot_seq,1748012746.787662,1748012746.883704,96.042
246,mandelbrot_seq,1748012747.087660,1748012747.182807,95.147
247,mandelbrot_seq,1748012747.395660,1748012747.488660,93.000
248,mandelbrot_seq,1748012747.691650,1748012747.782257,90.607
249,mandelbrot_seq,1748012747.978646,1748012748.077031,98.385
250,mandelbrot_seq,1748012748.272641,1748012748.371944,99.303
251,mandelbrot_seq,1748012748.571657,1748012748.669520,97.863
252,mandelbrot_seq,1748012748.884658,1748012748.975036,90.379
253,mandelbrot_seq,1748012749.173652,1748012749.267468,93.816
254,mandelbrot_seq,1748012749.472669,1748012749.562365,89.696
255,mandelbrot_seq,1748012749.775655,1748012749.872489,96.834
256,mandelbrot_seq,1748012750.078656,1748012750.176356,97.700
257,mandelbrot_seq,1748012750.397631,1748012750.492046,94.415
258,mandelbrot_seq,1748012750.694751,1748012750.788208,93.456
259,mandelbrot_seq,1748012750.989662,1748012751.092662,103.000
260,mandelbrot_seq,1748012751.294622,1748012751.395070,100.448
261,mandelbrot_seq,1748012751.597671,1748012751.694221,96.550
262,mandelbrot_seq,1748012751.897636,1748012751.989848,92.212
263,mandelbrot_seq,1748012752.199668,1748012752.295904,96.236
264,mandelbrot_seq,1748012752.507644,1748012752.599771,92.127
265,mandelbrot_seq,1748012752.830659,1748012752.927023,96.364
266,mandelbrot_seq,1748012753.135651,1748012753.225052,89.401
267,mandelbrot_seq,1748012753.425637,1748012753.522234,96.597
268,mandelbrot_seq,1748012753.721646,1748012753.819123,97.477
269,mandelbrot_seq,1748012754.020634,1748012754.119083,98.449
270,mandelbrot_seq,1748012754.314636,1748012754.405035,90.399
271,mandelbrot_seq,1748012754.606601,1748012754.698993,92.392
272,mandelbrot_seq,1748012754.889621,1748012754.977480,87.858
273,mandelbrot_seq,1748012755.169644,1748012755.258967,89.323
274,mandelbrot_seq,1748012755.459642,1748012755.553852,94.210
275,mandelbrot_seq,1748012755.756629,1748012755.849535,92.907
276,mandelbrot_seq,1748012756.052641,1748012756.146342,93.701
277,mandelbrot_seq,1748012756.344669,1748012756.437372,92.703
278,mandelbrot_seq,1748012756.641645,1748012756.735369,93.725
279,mandelbrot_seq,1748012756.948641,1748012757.041216,92.575
280,mandelbrot_seq,1748012757.249693,1748012757.340684,90.991
281,mandelbrot_seq,1748012757.534646,1748012757.641781,107.134
282,mandelbrot_seq,1748012757.842591,1748012757.935656,93.065
283,mandelbrot_seq,1748012758.145644,1748012758.239661,94.017
284,mandelbrot_seq,1748012758.444652,1748012758.537208,92.556
285,mandelbrot_seq,1748012758.743650,1748012758.835726,92.077
286,mandelbrot_seq,1748012759.042635,1748012759.133635,91.000
287,mandelbrot_seq,1748012759.325678,1748012759.424432,98.753
288,mandelbrot_seq,1748012759.657614,1748012759.752402,94.788
289,mandelbrot_seq,1748012759.952646,1748012760.046294,93.649
290,mandelbrot_seq,1748012760.241642,1748012760.339257,97.615
291,mandelbrot_seq,1748012760.534637,1748012760.631437,96.800
292,mandelbrot_seq,1748012760.826721,1748012760.920550,93.829
293,mandelbrot_seq,1748012761.132622,1748012761.222175,89.553
294,mandelbrot_seq,1748012761.413641,1748012761.512017,98.376
295,mandelbrot_seq,1748012761.712675,1748012761.808541,95.866
296,mandelbrot_seq,1748012762.014670,1748012762.110192,95.523
297,mandelbrot_seq,1748012762.316666,1748012762.409422,92.756
298,mandelbrot_seq,1748012762.603650,1748012762.698825,95.175
299,mandelbrot_seq,1748012762.908641,1748012762.997781,89.139
300,mandelbrot_seq,1748012763.207657,1748012763.300849,93.192
301,mandelbrot_seq,1748012763.514673,1748012763.607637,92.964
302,mandelbrot_seq,1748012763.804654,1748012763.899897,95.243
303,mandelbrot_seq,1748012764.105597,1748012764.196608,91.010
304,mandelbrot_seq,1748012764.395664,1748012764.485312,89.648
305,mandelbrot_seq,1748012764.680644,1748012764.770725,90.081
306,mandelbrot_seq,1748012764.971625,1748012765.068918,97.293
307,mandelbrot_seq,1748012765.281743,1748012765.374794,93.051
308,mandelbrot_seq,1748012765.582655,1748012765.676289,93.634
309,mandelbrot_seq,1748012765.882619,1748012765.972606,89.987
310,mandelbrot_seq,1748012766.179642,1748012766.275602,95.960
311,mandelbrot_seq,1748012766.478633,1748012766.574589,95.955
312,mandelbrot_seq,1748012766.772626,1748012766.864854,92.229
313,mandelbrot_seq,1748012767.070650,1748012767.165912,95.262
314,mandelbrot_seq,1748012767.357651,1748012767.451306,93.655
315,mandelbrot_seq,1748012767.662682,1748012767.760471,97.790
316,mandelbrot_seq,1748012767.959683,1748012768.055175,95.492
317,mandelbrot_seq,1748012768.257646,1748012768.350937,93.291
318,mandelbrot_seq,1748012768.545671,1748012768.647196,101.525
319,mandelbrot_seq,1748012768.844651,1748012768.933465,88.814
320,mandelbrot_seq,1748012769.147657,1748012769.245569,97.912
321,mandelbrot_seq,1748012769.447734,1748012769.550587,102.853
322,mandelbrot_seq,1748012769.760059,1748012769.860862,100.803
323,mandelbrot_seq,1748012770.057650,1748012770.154261,96.611
324,mandelbrot_seq,1748012770.364647,1748012770.453341,88.694
325,mandelbrot_seq,1748012770.648628,1748012770.738570,89.942
326,mandelbrot_seq,1748012770.934620,1748012771.030977,96.357
327,mandelbrot_seq,1748012771.237656,1748012771.341545,103.889
328,mandelbrot_seq,1748012771.548651,1748012771.645202,96.551
329,mandelbrot_seq,1748012771.852646,1748012771.943379,90.733
330,mandelbrot_seq,1748012772.160648,1748012772.254585,93.937
331,mandelbrot_seq,1748012772.466632,1748012772.556188,89.557
332,mandelbrot_seq,1748012772.757679,1748012772.847111,89.432
333,mandelbrot_seq,1748012773.053622,1748012773.147761,94.138
334,mandelbrot_seq,1748012773.345624,1748012773.442927,97.302
335,mandelbrot_seq,1748012773.656665,1748012773.745106,88.440
336,mandelbrot_seq,1748012773.949646,1748012774.042238,92.591
337,mandelbrot_seq,1748012774.248657,1748012774.353543,104.886
338,mandelbrot_seq,1748012774.564636,1748012774.654026,89.390
339,mandelbrot_seq,1748012774.870640,1748012774.960237,89.597
340,mandelbrot_seq,1748012775.168675,1748012775.259236,90.561
341,mandelbrot_seq,1748012775.458648,1748012775.548781,90.134
342,mandelbrot_seq,1748012775.744641,1748012775.838374,93.734
343,mandelbrot_seq,1748012776.038663,1748012776.128149,89.486
344,mandelbrot_seq,1748012776.338648,1748012776.437091,98.444
345,mandelbrot_seq,1748012776.641645,1748012776.731216,89.571
346,mandelbrot_seq,1748012776.935650,1748012777.027523,91.873
347,mandelbrot_seq,1748012777.250665,1748012777.345989,95.324
348,mandelbrot_seq,1748012777.543674,1748012777.633485,89.811
349,mandelbrot_seq,1748012777.834650,1748012777.926684,92.034
350,mandelbrot_seq,1748012778.137667,1748012778.228211,90.544
351,mandelbrot_seq,1748012778.446638,1748012778.545171,98.533
352,mandelbrot_seq,1748012778.750683,1748012778.848475,97.792
353,mandelbrot_seq,1748012779.038654,1748012779.140837,102.184
354,mandelbrot_seq,1748012779.348663,1748012779.447032,98.369
355,mandelbrot_seq,1748012779.643661,1748012779.734391,90.731
356,mandelbrot_seq,1748012779.940658,1748012780.038040,97.383
357,mandelbrot_seq,1748012780.259647,1748012780.358355,98.708
358,mandelbrot_seq,1748012780.599691,1748012780.694400,94.709
359,mandelbrot_seq,1748012780.890643,1748012780.979076,88.433
360,mandelbrot_seq,1748012781.179624,1748012781.269701,90.076
361,mandelbrot_seq,1748012781.467639,1748012781.567362,99.722
362,mandelbrot_seq,1748012781.777633,1748012781.870927,93.294
363,mandelbrot_seq,1748012782.070681,1748012782.161308,90.628
364,mandelbrot_seq,1748012782.358660,1748012782.452129,93.469
365,mandelbrot_seq,1748012782.666658,1748012782.771217,104.559
366,mandelbrot_seq,1748012782.986671,1748012783.084224,97.553
367,mandelbrot_seq,1748012783.289641,1748012783.378809,89.168
368,mandelbrot_seq,1748012783.584692,1748012783.674473,89.781
369,mandelbrot_seq,1748012783.880606,1748012783.969158,88.552
370,mandelbrot_seq,1748012784.168668,1748012784.261571,92.903
371,mandelbrot_seq,1748012784.471645,1748012784.565022,93.377
372,mandelbrot_seq,1748012784.777632,1748012784.868384,90.752
373,mandelbrot_seq,1748012785.100659,1748012785.193845,93.186
374,mandelbrot_seq,1748012785.404655,1748012785.496885,92.230
375,mandelbrot_seq,1748012785.697655,1748012785.795380,97.725
376,mandelbrot_seq,1748012785.989644,1748012786.079596,89.952
377,mandelbrot_seq,1748012786.310657,1748012786.399993,89.336
378,mandelbrot_seq,1748012786.605687,1748012786.695331,89.644
379,mandelbrot_seq,1748012786.891648,1748012786.984787,93.139
380,mandelbrot_seq,1748012787.191708,1748012787.280746,89.038
381,mandelbrot_seq,1748012787.478690,1748012787.571831,93.141
382,mandelbrot_seq,1748012787.761643,1748012787.857830,96.186
383,mandelbrot_seq,1748012788.062665,1748012788.156234,93.569
384,mandelbrot_seq,1748012788.361655,1748012788.452363,90.708
385,mandelbrot_seq,1748012788.656646,1748012788.746181,89.534
386,mandelbrot_seq,1748012788.944592,1748012789.038023,93.431
387,mandelbrot_seq,1748012789.225631,1748012789.315784,90.153
388,mandelbrot_seq,1748012789.524637,1748012789.617027,92.390
389,mandelbrot_seq,1748012789.827679,1748012789.925097,97.418
390,mandelbrot_seq,1748012790.141670,1748012790.231559,89.889
391,mandelbrot_seq,1748012790.425655,1748012790.515341,89.686
392,mandelbrot_seq,1748012790.713612,1748012790.806616,93.004
393,mandelbrot_seq,1748012790.998653,1748012791.097294,98.641
394,mandelbrot_seq,1748012791.308652,1748012791.406762,98.109
395,mandelbrot_seq,1748012791.606672,1748012791.704169,97.497
396,mandelbrot_seq,1748012791.900635,1748012791.999131,98.496
397,mandelbrot_seq,1748012792.198661,1748012792.288230,89.569
398,mandelbrot_seq,1748012792.487648,1748012792.591002,103.355
399,mandelbrot_seq,1748012792.797610,1748012792.893039,95.429
400,mandelbrot_seq,1748012793.116662,1748012793.211004,94.342
401,mandelbrot_seq,1748012793.428625,1748012793.517843,89.218
402,mandelbrot_seq,1748012793.715652,1748012793.809427,93.775
403,mandelbrot_seq,1748012794.005642,1748012794.111140,105.498
404,mandelbrot_seq,1748012794.312683,1748012794.405860,93.177
405,mandelbrot_seq,1748012794.598711,1748012794.694282,95.570
406,mandelbrot_seq,1748012794.908611,1748012795.001914,93.303
407,mandelbrot_seq,1748012795.229654,1748012795.327637,97.983
408,mandelbrot_seq,1748012795.522647,1748012795.620090,97.443
409,mandelbrot_seq,1748012795.822644,1748012795.912970,90.326
410,mandelbrot_seq,1748012796.105643,1748012796.199390,93.747
411,mandelbrot_seq,1748012796.396649,1748012796.488867,92.218
412,mandelbrot_seq,1748012796.680661,1748012796.770984,90.323
413,mandelbrot_seq,1748012796.973635,1748012797.067459,93.824
414,mandelbrot_seq,1748012797.264638,1748012797.358176,93.538
415,mandelbrot_seq,1748012797.555686,1748012797.656216,100.531
416,mandelbrot_seq,1748012797.855656,1748012797.953767,98.111
417,mandelbrot_seq,1748012798.149639,1748012798.244085,94.446
418,mandelbrot_seq,1748012798.442656,1748012798.532055,89.399
419,mandelbrot_seq,1748012798.737689,1748012798.827819,90.130
420,mandelbrot_seq,1748012799.026640,1748012799.123265,96.624
421,mandelbrot_seq,1748012799.315617,1748012799.405102,89.485
422,mandelbrot_seq,1748012799.622659,1748012799.716434,93.775
423,mandelbrot_seq,1748012799.931662,1748012800.029566,97.904
424,mandelbrot_seq,1748012800.234647,1748012800.325364,90.717
425,mandelbrot_seq,1748012800.534658,1748012800.628100,93.441
426,mandelbrot_seq,1748012800.827639,1748012800.921357,93.717
427,mandelbrot_seq,1748012801.123627,1748012801.213127,89.499
428,mandelbrot_seq,1748012801.411655,1748012801.504690,93.035
429,mandelbrot_seq,1748012801.698643,1748012801.793753,95.110
430,mandelbrot_seq,1748012801.991642,1748012802.081014,89.372
431,mandelbrot_seq,1748012802.271614,1748012802.365915,94.301
432,mandelbrot_seq,1748012802.571620,1748012802.661094,89.475
